ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1,
9005000,Spiked Catchpole,3803,1571,1199000,5,0,400,2000,50,38,50,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,0,9005000,9005000,9005000,9005000,9005000,9005000,9005005,9005005,9005005,9005005,9005005,9005010,9005010,9005010,9005010,9005010,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,107,0,0,0,25,20,0,0,26,0,-1,17,0,-1,7,0,7,38,2,0,50,50,0,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1571,[0|0|0|0|0|0|0|0]
9005100,Spiked Catchpole [Crystal],3803,1572,1199000,5,0,400,200,1,38,50,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,100,9005010,9005010,9005010,9005010,9005010,9005010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,20,20,1,10,107,0,0,0,25,20,0,0,26,100,-1,17,0,-1,7,0,7,38,2,0,50,50,0,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1572,[0|0|0|0|0|0|0|0]
9005200,Spiked Catchpole [Lightning],3803,1573,1199000,5,0,400,200,500,0,0,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,200,9005010,9005010,9005010,9005010,9005010,9005010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,107,0,0,107,25,20,0,0,26,200,-1,18,0,-1,7,0,7,38,2,0,50,50,0,6,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1573,[0|0|0|0|0|0|0|0]
9005300,Spiked Catchpole [Raw],3803,1574,1199000,5,0,400,200,50,29,38,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,300,9005005,9005005,9005005,9005005,9005005,9005005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,722,90,200,200,1,10,122,0,0,0,25,20,0,0,26,300,-1,19,0,-1,7,0,7,38,2,0,50,50,0,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1574,[0|0|0|0|0|0|0|0]
9005400,Spiked Catchpole [Magic],3803,1575,1199000,5,0,400,200,50,11,14,63,0,40,10,30,30,6402,-1,-1,-1,-1,-1,400,9005005,9005005,9005005,9005005,9005005,9005005,9005405,9005405,9005405,9005405,9005405,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,80,86,0,0,25,20,0,0,26,400,-1,20,0,-1,7,0,7,38,2,0,50,50,1,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1575,[0|0|0|0|0|0|0|0]
9005500,Spiked Catchpole [Enchanted],3803,1576,1199000,5,0,400,200,50,8,10,62,0,40,10,30,30,6402,-1,-1,-1,-1,-1,500,9005405,9005405,9005405,9005405,9005405,9005405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,80,85,0,0,25,20,0,0,26,500,-1,21,0,-1,7,0,7,38,2,0,50,50,1,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1576,[0|0|0|0|0|0|0|0]
9005600,Spiked Catchpole [Divine],3803,1577,1199000,5,0,400,200,100,15,19,0,63,40,10,30,30,6402,-1,-1,-1,-1,-1,600,9005005,9005005,9005005,9005005,9005005,9005005,9005605,9005605,9005605,9005605,9005605,-1,-1,-1,-1,-1,1,1.1,1,1,101300,101310,101320,722,90,200,200,1,10,71,88,0,0,25,20,0,0,26,600,-1,22,0,-1,7,0,7,38,2,0,50,50,1,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1577,[0|0|0|0|0|0|0|0]
9005700,Spiked Catchpole [Occult],3803,1578,1199000,5,0,400,200,100,14,18,0,74,40,10,30,30,6402,-1,-1,-1,-1,-1,700,9005605,9005605,9005605,9005605,9005605,9005605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,101300,101310,101320,722,90,200,200,1,10,73,80,0,0,25,20,0,0,26,700,-1,23,0,-1,7,0,7,38,2,0,50,50,1,1,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1578,[0|0|0|0|0|0|0|0]
9005800,Spiked Catchpole [Fire],3803,1579,1199000,5,0,400,200,50,0,0,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,800,9005005,9005005,9005005,9005005,9005005,9005005,9005805,9005805,9005805,9005805,9005805,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,107,0,107,0,25,20,0,0,26,800,-1,24,0,-1,7,0,7,38,2,0,50,50,0,2,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1579,[0|0|0|0|0|0|0|0]
9005900,Spiked Catchpole [Chaos],3803,1580,1199000,5,0,400,200,50,0,0,0,0,40,10,30,30,6402,-1,-1,-1,-1,-1,900,9005805,9005805,9005805,9005805,9005805,9005805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,722,90,200,200,1,10,93,0,107,0,25,20,0,0,26,900,-1,25,0,-1,7,0,7,38,2,0,50,50,0,2,110,3,13,12,12,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1580,[0|0|0|0|0|0|0|0]
9006000,Darkwraith Dirk,2004,33,199000,1,1,300,2000,100,10,135,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,1200,9006000,9006000,9006000,9006000,9006000,9006000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,105,184,120,120,1,10,80,0,0,0,10,5,0,0,26,1200,-1,-1,60,-1,7,0,0,20,2,0,50,50,0,1,130,0,10,6,18,0,0,99,0,0,10,20,0,1,0,0,0,40,40,40,30,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,45,0,1,0,0,33,[0|0|0|0|0|0|0|0]
